x,y,z,roll,pitch,yaw,time
0,359,0,0,1,41,176.31814002990723
0,359,0,0,1,41,176.35212063789368
0,359,0,0,1,41,176.38725090026855
0,359,0,0,1,42,176.41713118553162
0,359,0,0,1,41,176.4499659538269
0,359,0,0,1,41,176.4771134853363
0,358,0,0,1,40,176.50380277633667
0,358,0,0,1,40,176.53793287277222
0,359,0,0,1,41,176.56672406196594
0,359,0,0,1,40,176.6388819217682
0,359,0,0,1,40,176.66389799118042
0,358,0,0,1,40,176.68635988235474
0,359,0,0,1,41,176.7182412147522
0,358,0,0,1,40,176.75096726417542
0,359,0,0,1,41,176.7798478603363
0,359,0,0,1,41,176.8119490146637
0,358,0,0,1,41,176.84504199028015
0,359,0,0,1,41,176.87693405151367
0,358,0,0,1,41,176.90850496292114
0,358,0,0,1,40,176.94041752815247
0,359,0,0,1,41,176.97233748435974
0,358,0,0,1,40,177.02037024497986
0,359,0,0,1,41,177.07207441329956
0,359,0,0,1,41,177.0947744846344
0,358,0,0,1,41,177.1197702884674
0,358,0,0,1,40,177.14878058433533
0,359,0,0,1,42,177.17733097076416
0,359,0,0,1,41,177.2048499584198
0,359,0,0,1,41,177.23707270622253
0,359,0,0,1,41,177.26968574523926
0,359,0,0,1,42,177.30136799812317
0,359,0,0,1,41,177.3334562778473
0,359,0,0,1,40,177.3637773990631
0,359,0,0,1,41,177.41167283058167
0,359,0,0,1,41,177.44360637664795
0,359,0,0,1,43,177.4768843650818
0,358,0,0,1,39,177.5081603527069
0,359,0,0,1,41,177.54096579551697
0,359,0,0,1,40,177.57300543785095
0,359,0,0,1,40,177.6050066947937
0,359,0,0,1,41,177.6378800868988
0,358,0,0,1,39,177.66982340812683
0,359,0,0,1,41,177.70229983329773
0,359,0,0,1,41,177.73439741134644
0,359,0,0,1,41,177.76385474205017
0,359,0,0,1,41,177.81411123275757
0,358,0,0,1,40,177.84511399269104
0,358,0,0,1,39,177.87606978416443
0,359,0,0,1,41,177.90817189216614
0,359,0,0,1,42,177.9407296180725
0,359,0,0,1,40,177.97508907318115
0,359,0,0,1,41,178.0056414604187
0,359,0,0,1,41,178.03569960594177
0,359,0,0,1,42,178.07054138183594
0,359,0,0,1,41,178.10252928733826
0,359,0,0,1,41,178.13272142410278
0,359,0,0,1,40,178.16671752929688
0,359,0,0,1,41,178.21100568771362
0,359,0,0,1,41,178.24279141426086
0,358,0,0,1,40,178.28432178497314
0,358,0,0,1,40,178.3178243637085
0,359,0,0,1,41,178.34075927734375
0,359,0,0,1,40,178.3727216720581
0,358,0,0,1,41,178.40603041648865
0,359,0,0,1,41,178.438960313797
